Taille_mat;Taille_blocs;Run_ID;Time
2048;16;1;87.5278
2048;32;1;99.1697
2048;64;1;99.3156
2048;128;1;99.0639
2048;256;1;98.5088
2048;512;1;98.9058
2048;1024;1;272.01
