Taille_mat;Run_ID;Time
116;12;0.046035
116;13;0.045884
116;14;0.047826
116;15;0.044437
116;16;0.045679
116;17;0.044473
116;18;0.046089
116;19;0.046179
116;20;0.046047
116;21;0.045912
116;22;0.044445
116;23;0.044446
116;24;0.044431
116;25;0.044423
116;26;0.044434
116;27;0.044428
116;28;0.045447
116;29;0.045513
116;30;0.04844
118;1;0.050595
118;2;0.048931
118;3;0.047859
118;4;0.051117
118;5;0.049243
118;6;0.048073
118;7;0.050592
118;8;0.049575
118;9;0.048308
118;10;0.050772
118;11;0.046803
118;12;0.046797
118;13;0.051295
118;14;0.051443
118;15;0.049591
118;16;0.050208
118;17;0.04688
118;18;0.050619
118;19;0.048608
118;20;0.05063
118;21;0.047024
118;22;0.049897
118;23;0.048497
118;24;0.050216
118;25;0.049608
118;26;0.050753
118;27;0.046789
118;28;0.050834
118;29;0.051104
118;30;0.051292
120;1;0.052125
120;2;0.052587
120;3;0.050733
120;4;0.052651
120;5;0.049194
120;6;0.053898
120;7;0.051181
120;8;0.053989
120;9;0.049196
120;10;0.052884
120;11;0.04922
120;12;0.052987
120;13;0.051671
120;14;0.053628
120;15;0.050737
120;16;0.05326
120;17;0.050713
120;18;0.049181
120;19;0.05201
120;20;0.049227
120;21;0.052849
120;22;0.049194
120;23;0.049208
120;24;0.052437
120;25;0.050152
120;26;0.052642
120;27;0.052329
120;28;0.05222
120;29;0.053207
120;30;0.051542
122;1;0.055458
122;2;0.054066
122;3;0.05331
122;4;0.053566
122;5;0.055554
122;6;0.053153
122;7;0.054416
122;8;0.055393
122;9;0.05548
122;10;0.054935
122;11;0.053731
122;12;0.055071
122;13;0.055844
122;14;0.056395
122;15;0.055338
122;16;0.051767
122;17;0.051774
122;18;0.05175
122;19;0.051709
122;20;0.05412
122;21;0.055299
122;22;0.056043
122;23;0.051725
122;24;0.051708
122;25;0.051789
122;26;0.054793
122;27;0.05591
122;28;0.051959
122;29;0.054229
122;30;0.055302
124;1;0.058207
124;2;0.057971
124;3;0.057777
124;4;0.05753
124;5;0.057705
124;6;0.061067
124;7;0.056456
124;8;0.056823
124;9;0.057045
124;10;0.057278
124;11;0.056852
124;12;0.057096
124;13;0.057684
124;14;0.057713
124;15;0.057121
124;16;0.057679
124;17;0.05762
124;18;0.057621
124;19;0.058923
124;20;0.057097
124;21;0.057268
124;22;0.057351
124;23;0.056953
124;24;0.057556
124;25;0.057152
124;26;0.061215
124;27;0.056603
124;28;0.05669
124;29;0.057083
124;30;0.057151
126;1;0.059476
126;2;0.060879
126;3;0.057622
126;4;0.061609
126;5;0.061614
126;6;0.056894
126;7;0.0592
126;8;0.058663
126;9;0.058282
126;10;0.060622
126;11;0.06094
126;12;0.059778
126;13;0.059093
126;14;0.056893
126;15;0.058902
126;16;0.058681
126;17;0.058045
126;18;0.057814
126;19;0.057695
126;20;0.056891
126;21;0.056895
126;22;0.060441
126;23;0.061675
126;24;0.060185
126;25;0.059195
126;26;0.056904
126;27;0.05689
126;28;0.059421
126;29;0.05881
126;30;0.058355
128;1;0.061844
128;2;0.063749
128;3;0.062018
128;4;0.060933
128;5;0.063164
128;6;0.063242
128;7;0.064159
128;8;0.064642
128;9;0.063144
128;10;0.065577
128;11;0.062763
128;12;0.061076
128;13;0.061241
128;14;0.061227
128;15;0.061225
128;16;0.066602
128;17;0.065775
128;18;0.062968
128;19;0.065208
128;20;0.064652
128;21;0.064239
128;22;0.062185
128;23;0.061214
128;24;0.061098
128;25;0.061177
128;26;0.061231
128;27;0.061204
128;28;0.06116
128;29;0.061137
128;30;0.065074
130;1;0.063756
130;2;0.065087
130;3;0.06694
130;4;0.062503
130;5;0.066255
130;6;0.0633
130;7;0.065333
130;8;0.066062
130;9;0.063831
130;10;0.065931
130;11;0.066163
130;12;0.062492
130;13;0.066586
130;14;0.063318
130;15;0.065393
130;16;0.062493
130;17;0.064896
130;18;0.066955
130;19;0.063516
130;20;0.062743
130;21;0.06253
130;22;0.062489
130;23;0.062638
130;24;0.062582
130;25;0.062501
130;26;0.062504
130;27;0.062677
130;28;0.06266
130;29;0.06251
130;30;0.066713
132;1;0.06971
132;2;0.065567
132;3;0.065408
132;4;0.06545
132;5;0.065423
132;6;0.068035
132;7;0.068043
132;8;0.065436
132;9;0.07024
132;10;0.069707
132;11;0.065608
132;12;0.065459
132;13;0.068089
132;14;0.069013
132;15;0.065485
132;16;0.065517
132;17;0.065419
132;18;0.065545
132;19;0.065575
132;20;0.06543
132;21;0.065431
132;22;0.067757
132;23;0.068178
132;24;0.068174
132;25;0.069108
132;26;0.065671
132;27;0.066302
132;28;0.069727
132;29;0.067381
132;30;0.068191
134;1;0.070997
134;2;0.068436
134;3;0.071011
134;4;0.071825
134;5;0.069576
134;6;0.069545
134;7;0.072146
134;8;0.068566
134;9;0.068585
134;10;0.069316
134;11;0.069297
134;12;0.069563
134;13;0.071847
134;14;0.068777
134;15;0.073256
134;16;0.071266
134;17;0.070598
134;18;0.070027
134;19;0.068708
134;20;0.070388
134;21;0.072144
134;22;0.073032
134;23;0.072053
134;24;0.068478
134;25;0.072691
134;26;0.070125
134;27;0.070159
134;28;0.069615
134;29;0.068528
134;30;0.069999
136;1;0.075184
136;2;0.07409
136;3;0.071587
136;4;0.072383
136;5;0.075349
136;6;0.07354
136;7;0.076073
136;8;0.073725
136;9;0.076127
136;10;0.071647
136;11;0.075211
136;12;0.075518
136;13;0.073011
136;14;0.071813
136;15;0.071698
136;16;0.074815
136;17;0.075544
136;18;0.075163
136;19;0.074208
136;20;0.075193
136;21;0.073163
136;22;0.075868
136;23;0.071595
136;24;0.071644
136;25;0.072572
136;26;0.075633
136;27;0.073713
136;28;0.072143
136;29;0.075032
136;30;0.073155
138;1;0.078794
138;2;0.074768
138;3;0.078105
138;4;0.07523
138;5;0.077175
138;6;0.078343
138;7;0.079955
138;8;0.075822
138;9;0.077435
138;10;0.079792
138;11;0.07476
138;12;0.074936
138;13;0.074754
138;14;0.075328
138;15;0.074938
138;16;0.074978
138;17;0.07769
138;18;0.078215
138;19;0.074776
138;20;0.075038
138;21;0.074744
138;22;0.074938
138;23;0.076578
138;24;0.078232
138;25;0.079236
138;26;0.074763
138;27;0.078192
138;28;0.079277
138;29;0.075683
138;30;0.077733
140;1;0.078798
140;2;0.082116
140;3;0.082736
140;4;0.078678
140;5;0.081868
140;6;0.082661
140;7;0.082074
140;8;0.082524
140;9;0.081557
140;10;0.081165
140;11;0.080922
140;12;0.078232
140;13;0.082508
140;14;0.078035
140;15;0.078259
140;16;0.078141
140;17;0.081726
140;18;0.081509
140;19;0.078196
140;20;0.081905
140;21;0.078591
140;22;0.079537
140;23;0.078273
140;24;0.081635
140;25;0.08108
140;26;0.081062
140;27;0.081494
140;28;0.081267
140;29;0.081131
140;30;0.078088
142;1;0.085383
142;2;0.084101
142;3;0.081888
142;4;0.083088
142;5;0.082416
142;6;0.08574
142;7;0.08151
142;8;0.084793
142;9;0.083401
142;10;0.082597
142;11;0.085978
142;12;0.081964
142;13;0.082117
142;14;0.08424
142;15;0.083259
142;16;0.081808
142;17;0.08226
142;18;0.085869
142;19;0.081708
142;20;0.081829
142;21;0.081748
142;22;0.081597
142;23;0.081516
142;24;0.081865
142;25;0.085029
142;26;0.083259
142;27;0.082482
142;28;0.081738
142;29;0.081867
142;30;0.082309
144;1;0.089639
144;2;0.086634
144;3;0.088884
144;4;0.089237
144;5;0.08758
144;6;0.089089
144;7;0.085363
144;8;0.089334
144;9;0.086223
144;10;0.088618
144;11;0.086405
144;12;0.088338
144;13;0.089716
144;14;0.086777
144;15;0.088867
144;16;0.086561
144;17;0.08812
144;18;0.086021
144;19;0.085762
144;20;0.087092
144;21;0.088883
144;22;0.086268
144;23;0.089032
144;24;0.086071
144;25;0.088221
144;26;0.088572
144;27;0.087668
144;28;0.089056
144;29;0.086576
144;30;0.088872
146;1;0.089014
146;2;0.090522
146;3;0.09139
146;4;0.092854
146;5;0.089316
146;6;0.089814
146;7;0.09291
146;8;0.088722
146;9;0.092441
146;10;0.092488
146;11;0.092096
146;12;0.093464
146;13;0.092812
146;14;0.09267
146;15;0.089304
146;16;0.088789
146;17;0.088654
146;18;0.090282
146;19;0.090794
146;20;0.091495
146;21;0.092085
146;22;0.092305
146;23;0.092595
146;24;0.088864
146;25;0.08957
146;26;0.0917
146;27;0.092468
146;28;0.092515
146;29;0.09291
146;30;0.089889
148;1;0.096429
148;2;0.095926
148;3;0.095216
148;4;0.094156
148;5;0.093681
148;6;0.093291
148;7;0.093591
148;8;0.093172
148;9;0.097048
148;10;0.095704
148;11;0.092821
148;12;0.09515
148;13;0.094101
148;14;0.09396
148;15;0.093449
148;16;0.094012
148;17;0.09298
148;18;0.09695
148;19;0.095482
148;20;0.094576
148;21;0.093156
148;22;0.092567
148;23;0.092658
148;24;0.092646
148;25;0.096122
148;26;0.094286
148;27;0.09432
148;28;0.093044
148;29;0.092791
148;30;0.09418
150;1;0.097119
150;2;0.099683
150;3;0.097315
150;4;0.100473
150;5;0.097301
150;6;0.09991
150;7;0.098122
150;8;0.098641
150;9;0.096085
150;10;0.096171
150;11;0.096421
150;12;0.096162
150;13;0.096327
150;14;0.096339
150;15;0.100295
150;16;0.098461
150;17;0.100757
150;18;0.09871
150;19;0.09647
150;20;0.098783
150;21;0.096806
150;22;0.099823
150;23;0.097637
150;24;0.096706
150;25;0.096592
150;26;0.096428
150;27;0.096514
150;28;0.09633
150;29;0.096891
150;30;0.096492
152;1;0.101486
152;2;0.102445
152;3;0.103646
152;4;0.104829
152;5;0.103293
152;6;0.103827
152;7;0.103448
152;8;0.105065
152;9;0.103776
152;10;0.106066
152;11;0.104406
152;12;0.100427
152;13;0.102378
152;14;0.100356
152;15;0.100255
152;16;0.102939
152;17;0.103322
152;18;0.100163
152;19;0.101487
152;20;0.102872
152;21;0.10351
152;22;0.10428
152;23;0.104395
152;24;0.104448
152;25;0.103704
152;26;0.104404
152;27;0.104958
152;28;0.104697
152;29;0.100586
152;30;0.102448
154;1;0.105475
154;2;0.105064
154;3;0.10712
154;4;0.104271
154;5;0.107367
154;6;0.10594
154;7;0.10553
154;8;0.105246
154;9;0.105299
154;10;0.104474
154;11;0.105362
154;12;0.105071
154;13;0.105082
154;14;0.105084
154;15;0.104533
154;16;0.10529
154;17;0.105151
154;18;0.107584
154;19;0.108194
154;20;0.106945
154;21;0.104722
154;22;0.106543
154;23;0.105653
154;24;0.105543
154;25;0.10575
154;26;0.109026
154;27;0.108029
154;28;0.106978
154;29;0.105897
154;30;0.109954
156;1;0.110003
156;2;0.108496
156;3;0.108633
156;4;0.112642
156;5;0.109307
156;6;0.111771
156;7;0.109151
156;8;0.108832
156;9;0.108705
156;10;0.108813
156;11;0.108568
156;12;0.11218
156;13;0.109859
156;14;0.108704
156;15;0.108666
156;16;0.109486
156;17;0.112367
156;18;0.109632
156;19;0.111388
156;20;0.10911
156;21;0.1125
156;22;0.108696
156;23;0.109432
156;24;0.108808
156;25;0.10876
156;26;0.108636
156;27;0.108488
156;28;0.110621
156;29;0.113389
156;30;0.108396
158;1;0.113499
158;2;0.112997
158;3;0.112971
158;4;0.113433
158;5;0.116802
158;6;0.114688
158;7;0.118859
158;8;0.115046
158;9;0.113776
158;10;0.113385
158;11;0.113649
158;12;0.113719
158;13;0.113468
158;14;0.114176
158;15;0.114911
158;16;0.11315
158;17;0.11731
158;18;0.115683
158;19;0.116521
158;20;0.116328
158;21;0.113317
158;22;0.113585
158;23;0.113173
158;24;0.117179
158;25;0.117784
158;26;0.112726
158;27;0.114164
158;28;0.115041
158;29;0.115472
158;30;0.112706
160;1;0.120862
160;2;0.123982
160;3;0.121472
160;4;0.120776
160;5;0.120825
160;6;0.12072
160;7;0.120773
160;8;0.120556
160;9;0.120896
160;10;0.120819
160;11;0.124228
160;12;0.121437
160;13;0.124322
160;14;0.121296
160;15;0.121559
160;16;0.122697
160;17;0.1247
160;18;0.122522
160;19;0.120702
160;20;0.123134
160;21;0.124884
160;22;0.122128
160;23;0.124203
160;24;0.121738
160;25;0.120639
160;26;0.123169
160;27;0.125543
160;28;0.121125
160;29;0.121177
160;30;0.121188
162;1;0.123497
162;2;0.122323
162;3;0.123207
162;4;0.124984
162;5;0.127514
162;6;0.125303
162;7;0.124185
162;8;0.121698
162;9;0.124766
162;10;0.124355
162;11;0.123194
162;12;0.127958
162;13;0.121675
162;14;0.122731
162;15;0.125307
162;16;0.126258
162;17;0.121853
162;18;0.12587
162;19;0.125227
162;20;0.123232
