Taille_mat;run_ID;time
63;1;0.017771
63;2;0.007494
63;3;0.017769
63;4;0.010236
63;5;0.001546
63;6;0.001514
63;7;0.00147
63;8;0.001534
63;9;0.00206
63;10;0.003655
63;11;0.001479
63;12;0.001419
63;13;0.001412
63;14;0.00141
63;15;0.001401
63;16;0.003301
63;17;0.006705
63;18;0.001312
63;19;0.002012
63;20;0.001297
63;21;0.00136
63;22;0.001447
63;23;0.001455
63;24;0.001461
63;25;0.001453
63;26;0.006884
63;27;0.006493
63;28;0.001328
63;29;0.001299
63;30;0.001357
63;31;0.001349
63;32;0.001357
63;33;0.00137
63;34;0.001389
63;35;0.001469
63;36;0.001467
63;37;0.001495
63;38;0.001458
63;39;0.001439
63;40;0.001476
63;41;0.001494
63;42;0.001472
63;43;0.001424
63;44;0.00214
63;45;0.001455
63;46;0.001455
63;47;0.001362
63;48;0.001411
63;49;0.001374
63;50;0.001389
63;51;0.001479
63;52;0.00146
63;53;0.001442
63;54;0.001446
63;55;0.001472
63;56;0.00142
63;57;0.001416
63;58;0.001425
63;59;0.001542
63;60;0.00144
63;61;0.001414
63;62;0.001491
63;63;0.001418
63;64;0.001449
63;65;0.001453
63;66;0.005637
63;67;0.001388
63;68;0.001375
63;69;0.001391
63;70;0.00135
63;71;0.001375
63;72;0.001496
63;73;0.001455
63;74;0.001439
63;75;0.001453
63;76;0.001448
63;77;0.001406
63;78;0.001468
63;79;0.001441
63;80;0.001493
63;81;0.00142
63;82;0.001462
63;83;0.001596
63;84;0.001464
63;85;0.003212
63;86;0.002952
63;87;0.001457
63;88;0.001365
63;89;0.002081
63;90;0.001489
63;91;0.00148
63;92;0.001443
63;93;0.001443
63;94;0.001497
63;95;0.001456
63;96;0.001448
63;97;0.001458
63;98;0.001514
63;99;0.001479
63;100;0.001489
63;101;0.001473
63;102;0.001538
63;103;0.00144
63;104;0.001444
63;105;0.001508
63;106;0.001478
63;107;0.001485
63;108;0.001496
63;109;0.001497
63;110;0.001439
63;111;0.001453
63;112;0.0015
63;113;0.001495
63;114;0.00145
63;115;0.001455
63;116;0.002246
63;117;0.001466
63;118;0.001453
63;119;0.001526
63;120;0.001505
63;121;0.001471
63;122;0.001473
63;123;0.001489
63;124;0.001459
63;125;0.001432
63;126;0.001428
63;127;0.001452
63;128;0.001463
64;1;0.00152
64;2;0.001546
64;3;0.001518
64;4;0.001511
64;5;0.001533
64;6;0.001458
64;7;0.001477
64;8;0.001516
64;9;0.001838
64;10;0.001493
64;11;0.001479
64;12;0.00148
